filepath,dataset,emotion,intensity,actor,gender,duration_sec,sample_rate,trimmed_duration_sec,split
data/raw/ravdess/Actor_11/03-01-05-01-02-02-11.wav,ravdess,angry,normal,ravdess_11,male,3.7370833333333335,48000,1.792,train
data/raw/ravdess/Actor_11/03-01-05-02-01-01-11.wav,ravdess,angry,strong,ravdess_11,male,3.536875,48000,1.632,train
data/raw/ravdess/Actor_11/03-01-05-02-01-02-11.wav,ravdess,angry,strong,ravdess_11,male,3.970625,48000,1.984,val
data/raw/ravdess/Actor_11/03-01-05-02-02-01-11.wav,ravdess,angry,strong,ravdess_11,male,3.9372708333333337,48000,2.016,train
data/raw/ravdess/Actor_11/03-01-05-02-02-02-11.wav,ravdess,angry,strong,ravdess_11,male,3.7704375,48000,1.824,val
data/raw/ravdess/Actor_11/03-01-06-01-01-01-11.wav,ravdess,fearful,normal,ravdess_11,male,3.470125,48000,1.6,val
data/raw/ravdess/Actor_11/03-01-06-01-01-02-11.wav,ravdess,fearful,normal,ravdess_11,male,3.5035,48000,1.664,train
data/raw/ravdess/Actor_11/03-01-06-01-02-01-11.wav,ravdess,fearful,normal,ravdess_11,male,3.1698333333333335,48000,1.312,train
data/raw/ravdess/Actor_11/03-01-06-01-02-02-11.wav,ravdess,fearful,normal,ravdess_11,male,3.2032083333333334,48000,1.312,train
data/raw/ravdess/Actor_11/03-01-06-02-01-01-11.wav,ravdess,fearful,strong,ravdess_11,male,3.2032083333333334,48000,1.312,train
data/raw/ravdess/Actor_11/03-01-06-02-01-02-11.wav,ravdess,fearful,strong,ravdess_11,male,3.2032083333333334,48000,1.344,test
data/raw/ravdess/Actor_11/03-01-06-02-02-01-11.wav,ravdess,fearful,strong,ravdess_11,male,3.06975,48000,1.216,train
data/raw/ravdess/Actor_11/03-01-06-02-02-02-11.wav,ravdess,fearful,strong,ravdess_11,male,3.136458333333333,48000,1.472,train
data/raw/ravdess/Actor_11/03-01-07-01-01-01-11.wav,ravdess,disgust,normal,ravdess_11,male,3.670333333333333,48000,1.76,val
data/raw/ravdess/Actor_11/03-01-07-01-01-02-11.wav,ravdess,disgust,normal,ravdess_11,male,3.6036041666666665,48000,1.664,train
data/raw/ravdess/Actor_11/03-01-07-01-02-01-11.wav,ravdess,disgust,normal,ravdess_11,male,3.470125,48000,1.536,val
data/raw/ravdess/Actor_11/03-01-07-01-02-02-11.wav,ravdess,disgust,normal,ravdess_11,male,3.670333333333333,48000,1.888,train
data/raw/ravdess/Actor_11/03-01-07-02-01-01-11.wav,ravdess,disgust,strong,ravdess_11,male,3.8038125,48000,1.92,train
data/raw/ravdess/Actor_11/03-01-07-02-01-02-11.wav,ravdess,disgust,strong,ravdess_11,male,3.8038125,48000,2.8438125,test
data/raw/ravdess/Actor_11/03-01-07-02-02-01-11.wav,ravdess,disgust,strong,ravdess_11,male,3.7370625,48000,2.048,train
data/raw/ravdess/Actor_11/03-01-07-02-02-02-11.wav,ravdess,disgust,strong,ravdess_11,male,3.7370625,48000,1.92,train
data/raw/ravdess/Actor_11/03-01-08-01-01-01-11.wav,ravdess,surprised,normal,ravdess_11,male,3.069729166666667,48000,1.152,train
data/raw/ravdess/Actor_11/03-01-08-01-01-02-11.wav,ravdess,surprised,normal,ravdess_11,male,3.136458333333333,48000,1.184,train
data/raw/ravdess/Actor_11/03-01-08-01-02-01-11.wav,ravdess,surprised,normal,ravdess_11,male,3.1698333333333335,48000,1.248,test
data/raw/ravdess/Actor_11/03-01-08-01-02-02-11.wav,ravdess,surprised,normal,ravdess_11,male,2.969625,48000,1.12,train
data/raw/ravdess/Actor_11/03-01-08-02-01-01-11.wav,ravdess,surprised,strong,ravdess_11,male,3.069729166666667,48000,1.184,train
data/raw/ravdess/Actor_11/03-01-08-02-01-02-11.wav,ravdess,surprised,strong,ravdess_11,male,3.1031041666666668,48000,1.216,train
data/raw/ravdess/Actor_11/03-01-08-02-02-01-11.wav,ravdess,surprised,strong,ravdess_11,male,3.069729166666667,48000,1.184,train
data/raw/ravdess/Actor_11/03-01-08-02-02-02-11.wav,ravdess,surprised,strong,ravdess_11,male,3.069729166666667,48000,1.152,test
data/raw/ravdess/Actor_12/03-01-01-01-01-01-12.wav,ravdess,neutral,normal,ravdess_12,female,3.6369583333333337,48000,1.728,train
data/raw/ravdess/Actor_12/03-01-01-01-01-02-12.wav,ravdess,neutral,normal,ravdess_12,female,3.536875,48000,1.664,train
data/raw/ravdess/Actor_12/03-01-01-01-02-01-12.wav,ravdess,neutral,normal,ravdess_12,female,3.6036041666666665,48000,1.696,train
data/raw/ravdess/Actor_12/03-01-01-01-02-02-12.wav,ravdess,neutral,normal,ravdess_12,female,3.636979166666667,48000,1.76,train
data/raw/ravdess/Actor_12/03-01-02-01-01-01-12.wav,ravdess,calm,normal,ravdess_12,female,3.8705208333333334,48000,1.984,train
data/raw/ravdess/Actor_12/03-01-02-01-01-02-12.wav,ravdess,calm,normal,ravdess_12,female,3.7704166666666663,48000,1.824,test
data/raw/ravdess/Actor_12/03-01-02-01-02-01-12.wav,ravdess,calm,normal,ravdess_12,female,3.7704375,48000,1.856,test
data/raw/ravdess/Actor_12/03-01-02-01-02-02-12.wav,ravdess,calm,normal,ravdess_12,female,3.670333333333333,48000,1.76,val
data/raw/ravdess/Actor_12/03-01-02-02-01-01-12.wav,ravdess,calm,strong,ravdess_12,female,3.970625,48000,2.08,train
data/raw/ravdess/Actor_12/03-01-02-02-01-02-12.wav,ravdess,calm,strong,ravdess_12,female,3.7704375,48000,1.856,train
data/raw/ravdess/Actor_12/03-01-02-02-02-01-12.wav,ravdess,calm,strong,ravdess_12,female,3.7370833333333335,48000,1.824,train
data/raw/ravdess/Actor_12/03-01-02-02-02-02-12.wav,ravdess,calm,strong,ravdess_12,female,3.8038125,48000,1.888,train
data/raw/ravdess/Actor_12/03-01-03-01-01-01-12.wav,ravdess,happy,normal,ravdess_12,female,3.703708333333333,48000,1.728,val
data/raw/ravdess/Actor_12/03-01-03-01-01-02-12.wav,ravdess,happy,normal,ravdess_12,female,3.7370625,48000,1.792,val
data/raw/ravdess/Actor_12/03-01-03-01-02-01-12.wav,ravdess,happy,normal,ravdess_12,female,3.5035,48000,1.536,train
data/raw/ravdess/Actor_12/03-01-03-01-02-02-12.wav,ravdess,happy,normal,ravdess_12,female,3.7370833333333335,48000,1.76,train
data/raw/ravdess/Actor_12/03-01-03-02-01-01-12.wav,ravdess,happy,strong,ravdess_12,female,4.204208333333334,48000,1.792,val
data/raw/ravdess/Actor_12/03-01-03-02-01-02-12.wav,ravdess,happy,strong,ravdess_12,female,4.137458333333333,48000,1.888,train
data/raw/ravdess/Actor_12/03-01-03-02-02-01-12.wav,ravdess,happy,strong,ravdess_12,female,3.9039166666666665,48000,1.824,train
data/raw/ravdess/Actor_12/03-01-03-02-02-02-12.wav,ravdess,happy,strong,ravdess_12,female,3.970625,48000,1.984,train
data/raw/ravdess/Actor_12/03-01-04-01-01-01-12.wav,ravdess,sad,normal,ravdess_12,female,3.670333333333333,48000,1.632,test
data/raw/ravdess/Actor_12/03-01-04-01-01-02-12.wav,ravdess,sad,normal,ravdess_12,female,3.603583333333334,48000,2.515625,val
data/raw/ravdess/Actor_12/03-01-04-01-02-01-12.wav,ravdess,sad,normal,ravdess_12,female,3.670333333333333,48000,1.632,train
data/raw/ravdess/Actor_12/03-01-04-01-02-02-12.wav,ravdess,sad,normal,ravdess_12,female,3.5702291666666666,48000,1.664,train
data/raw/ravdess/Actor_12/03-01-04-02-01-01-12.wav,ravdess,sad,strong,ravdess_12,female,3.8705208333333334,48000,1.728,test
data/raw/ravdess/Actor_12/03-01-04-02-01-02-12.wav,ravdess,sad,strong,ravdess_12,female,3.7704375,48000,1.76,train
data/raw/ravdess/Actor_12/03-01-04-02-02-01-12.wav,ravdess,sad,strong,ravdess_12,female,3.8037916666666662,48000,2.7798125,train
data/raw/ravdess/Actor_12/03-01-04-02-02-02-12.wav,ravdess,sad,strong,ravdess_12,female,3.8705416666666665,48000,1.856,train
data/raw/ravdess/Actor_12/03-01-05-01-01-01-12.wav,ravdess,angry,normal,ravdess_12,female,4.2709375,48000,2.208,train
data/raw/ravdess/Actor_12/03-01-05-01-01-02-12.wav,ravdess,angry,normal,ravdess_12,female,3.970625,48000,2.016,train
data/raw/ravdess/Actor_12/03-01-05-01-02-01-12.wav,ravdess,angry,normal,ravdess_12,female,3.7370833333333335,48000,1.792,train
data/raw/ravdess/Actor_12/03-01-05-01-02-02-12.wav,ravdess,angry,normal,ravdess_12,female,4.137458333333333,48000,1.952,test
data/raw/ravdess/Actor_12/03-01-05-02-01-01-12.wav,ravdess,angry,strong,ravdess_12,female,3.6369583333333337,48000,1.632,train
data/raw/ravdess/Actor_12/03-01-05-02-01-02-12.wav,ravdess,angry,strong,ravdess_12,female,3.670333333333333,48000,1.664,train
data/raw/ravdess/Actor_12/03-01-05-02-02-01-12.wav,ravdess,angry,strong,ravdess_12,female,3.8038125,48000,1.792,train
data/raw/ravdess/Actor_12/03-01-05-02-02-02-12.wav,ravdess,angry,strong,ravdess_12,female,3.8371666666666666,48000,1.792,val
data/raw/ravdess/Actor_12/03-01-06-01-01-01-12.wav,ravdess,fearful,normal,ravdess_12,female,3.4034166666666668,48000,2.24,val
data/raw/ravdess/Actor_12/03-01-06-01-01-02-12.wav,ravdess,fearful,normal,ravdess_12,female,3.5035,48000,1.6,train
data/raw/ravdess/Actor_12/03-01-06-01-02-01-12.wav,ravdess,fearful,normal,ravdess_12,female,3.3700208333333332,48000,1.44,train
data/raw/ravdess/Actor_12/03-01-06-01-02-02-12.wav,ravdess,fearful,normal,ravdess_12,female,3.2032083333333334,48000,1.312,train
data/raw/ravdess/Actor_12/03-01-06-02-01-01-12.wav,ravdess,fearful,strong,ravdess_12,female,3.7370833333333335,48000,2.144,train
data/raw/ravdess/Actor_12/03-01-06-02-01-02-12.wav,ravdess,fearful,strong,ravdess_12,female,3.703708333333333,48000,2.144,train
data/raw/ravdess/Actor_12/03-01-06-02-02-01-12.wav,ravdess,fearful,strong,ravdess_12,female,3.4701458333333335,48000,1.6,train
data/raw/ravdess/Actor_12/03-01-06-02-02-02-12.wav,ravdess,fearful,strong,ravdess_12,female,3.670333333333333,48000,2.112,train
data/raw/ravdess/Actor_12/03-01-07-01-01-01-12.wav,ravdess,disgust,normal,ravdess_12,female,3.7370625,48000,1.824,train
data/raw/ravdess/Actor_12/03-01-07-01-01-02-12.wav,ravdess,disgust,normal,ravdess_12,female,3.703708333333333,48000,2.784,train
data/raw/ravdess/Actor_12/03-01-07-01-02-01-12.wav,ravdess,disgust,normal,ravdess_12,female,3.6036041666666665,48000,1.728,train
data/raw/ravdess/Actor_12/03-01-07-01-02-02-12.wav,ravdess,disgust,normal,ravdess_12,female,3.703708333333333,48000,1.856,train
data/raw/ravdess/Actor_12/03-01-07-02-01-01-12.wav,ravdess,disgust,strong,ravdess_12,female,3.970645833333333,48000,2.048,test
data/raw/ravdess/Actor_12/03-01-07-02-01-02-12.wav,ravdess,disgust,strong,ravdess_12,female,4.5378541666666665,48000,2.592,val
data/raw/ravdess/Actor_12/03-01-07-02-02-01-12.wav,ravdess,disgust,strong,ravdess_12,female,4.204208333333334,48000,2.208,test
data/raw/ravdess/Actor_12/03-01-07-02-02-02-12.wav,ravdess,disgust,strong,ravdess_12,female,3.970645833333333,48000,1.984,train
data/raw/ravdess/Actor_12/03-01-08-01-01-01-12.wav,ravdess,surprised,normal,ravdess_12,female,3.536875,48000,1.632,train
data/raw/ravdess/Actor_12/03-01-08-01-01-02-12.wav,ravdess,surprised,normal,ravdess_12,female,3.6369583333333337,48000,1.632,val
data/raw/ravdess/Actor_12/03-01-08-01-02-01-12.wav,ravdess,surprised,normal,ravdess_12,female,3.5035,48000,1.504,train
data/raw/ravdess/Actor_12/03-01-08-01-02-02-12.wav,ravdess,surprised,normal,ravdess_12,female,3.6036041666666665,48000,1.632,test
data/raw/ravdess/Actor_12/03-01-08-02-01-01-12.wav,ravdess,surprised,strong,ravdess_12,female,3.7036875,48000,1.696,train
data/raw/ravdess/Actor_12/03-01-08-02-01-02-12.wav,ravdess,surprised,strong,ravdess_12,female,3.7370625,48000,1.76,train
data/raw/ravdess/Actor_12/03-01-08-02-02-01-12.wav,ravdess,surprised,strong,ravdess_12,female,3.7370625,48000,1.792,train
data/raw/ravdess/Actor_12/03-01-08-02-02-02-12.wav,ravdess,surprised,strong,ravdess_12,female,3.670333333333333,48000,1.696,test
data/raw/ravdess/Actor_13/03-01-01-01-01-01-13.wav,ravdess,neutral,normal,ravdess_13,male,3.1698333333333335,48000,1.248,train
data/raw/ravdess/Actor_13/03-01-01-01-01-02-13.wav,ravdess,neutral,normal,ravdess_13,male,3.2031875,48000,1.248,val
data/raw/ravdess/Actor_13/03-01-01-01-02-01-13.wav,ravdess,neutral,normal,ravdess_13,male,3.069729166666667,48000,1.184,train
data/raw/ravdess/Actor_13/03-01-01-01-02-02-13.wav,ravdess,neutral,normal,ravdess_13,male,3.136458333333333,48000,1.216,train
data/raw/ravdess/Actor_13/03-01-02-01-01-01-13.wav,ravdess,calm,normal,ravdess_13,male,3.3032916666666665,48000,1.472,train
data/raw/ravdess/Actor_13/03-01-02-01-01-02-13.wav,ravdess,calm,normal,ravdess_13,male,3.1698333333333335,48000,1.312,train
data/raw/ravdess/Actor_13/03-01-02-01-02-01-13.wav,ravdess,calm,normal,ravdess_13,male,3.136458333333333,48000,1.312,train
data/raw/ravdess/Actor_13/03-01-02-01-02-02-13.wav,ravdess,calm,normal,ravdess_13,male,2.9362708333333334,48000,1.152,train
data/raw/ravdess/Actor_13/03-01-02-02-01-01-13.wav,ravdess,calm,strong,ravdess_13,male,3.1364791666666667,48000,1.312,train
data/raw/ravdess/Actor_13/03-01-02-02-01-02-13.wav,ravdess,calm,strong,ravdess_13,male,3.2032083333333334,48000,1.344,train
data/raw/ravdess/Actor_13/03-01-02-02-02-01-13.wav,ravdess,calm,strong,ravdess_13,male,3.003,48000,1.152,train
data/raw/ravdess/Actor_13/03-01-02-02-02-02-13.wav,ravdess,calm,strong,ravdess_13,male,3.0363541666666665,48000,1.152,train
data/raw/ravdess/Actor_13/03-01-03-01-01-01-13.wav,ravdess,happy,normal,ravdess_13,male,3.2365625,48000,1.28,train
data/raw/ravdess/Actor_13/03-01-03-01-01-02-13.wav,ravdess,happy,normal,ravdess_13,male,3.2032083333333334,48000,1.312,train
data/raw/ravdess/Actor_13/03-01-03-01-02-01-13.wav,ravdess,happy,normal,ravdess_13,male,3.1364791666666667,48000,1.216,train
data/raw/ravdess/Actor_13/03-01-03-01-02-02-13.wav,ravdess,happy,normal,ravdess_13,male,3.2032083333333334,48000,1.376,train
data/raw/ravdess/Actor_13/03-01-03-02-01-01-13.wav,ravdess,happy,strong,ravdess_13,male,3.4367708333333336,48000,1.6,train
data/raw/ravdess/Actor_13/03-01-03-02-01-02-13.wav,ravdess,happy,strong,ravdess_13,male,3.6036041666666665,48000,2.016,test
data/raw/ravdess/Actor_13/03-01-03-02-02-01-13.wav,ravdess,happy,strong,ravdess_13,male,3.3700208333333332,48000,1.504,train
data/raw/ravdess/Actor_13/03-01-03-02-02-02-13.wav,ravdess,happy,strong,ravdess_13,male,3.3366666666666664,48000,1.472,train
data/raw/ravdess/Actor_13/03-01-04-01-01-01-13.wav,ravdess,sad,normal,ravdess_13,male,3.5702291666666666,48000,1.664,train
data/raw/ravdess/Actor_13/03-01-04-01-01-02-13.wav,ravdess,sad,normal,ravdess_13,male,3.536854166666666,48000,1.632,train
data/raw/ravdess/Actor_13/03-01-04-01-02-01-13.wav,ravdess,sad,normal,ravdess_13,male,3.4367708333333336,48000,1.568,train
data/raw/ravdess/Actor_13/03-01-04-01-02-02-13.wav,ravdess,sad,normal,ravdess_13,male,3.370041666666667,48000,1.44,train
data/raw/ravdess/Actor_13/03-01-04-02-01-01-13.wav,ravdess,sad,strong,ravdess_13,male,3.3366666666666664,48000,1.408,train
data/raw/ravdess/Actor_13/03-01-04-02-01-02-13.wav,ravdess,sad,strong,ravdess_13,male,3.3032916666666665,48000,1.408,train
data/raw/ravdess/Actor_13/03-01-04-02-02-01-13.wav,ravdess,sad,strong,ravdess_13,male,3.4367708333333336,48000,1.568,train
data/raw/ravdess/Actor_13/03-01-04-02-02-02-13.wav,ravdess,sad,strong,ravdess_13,male,3.2031875,48000,1.376,train
data/raw/ravdess/Actor_13/03-01-05-01-01-01-13.wav,ravdess,angry,normal,ravdess_13,male,3.4367708333333336,48000,1.536,train
data/raw/ravdess/Actor_13/03-01-05-01-01-02-13.wav,ravdess,angry,normal,ravdess_13,male,3.536854166666666,48000,1.6,train
data/raw/ravdess/Actor_13/03-01-05-01-02-01-13.wav,ravdess,angry,normal,ravdess_13,male,3.6036041666666665,48000,1.664,val
data/raw/ravdess/Actor_13/03-01-05-01-02-02-13.wav,ravdess,angry,normal,ravdess_13,male,3.3700208333333332,48000,1.504,test
data/raw/ravdess/Actor_13/03-01-05-02-01-01-13.wav,ravdess,angry,strong,ravdess_13,male,3.670333333333333,48000,1.696,val
data/raw/ravdess/Actor_13/03-01-05-02-01-02-13.wav,ravdess,angry,strong,ravdess_13,male,4.2709375,48000,2.272,train
data/raw/ravdess/Actor_13/03-01-05-02-02-01-13.wav,ravdess,angry,strong,ravdess_13,male,3.5702291666666666,48000,1.696,train
data/raw/ravdess/Actor_13/03-01-05-02-02-02-13.wav,ravdess,angry,strong,ravdess_13,male,4.170833333333333,48000,2.24,train
data/raw/ravdess/Actor_13/03-01-06-01-01-01-13.wav,ravdess,fearful,normal,ravdess_13,male,3.1364791666666667,48000,1.248,train
data/raw/ravdess/Actor_13/03-01-06-01-01-02-13.wav,ravdess,fearful,normal,ravdess_13,male,3.1698333333333335,48000,1.312,test
data/raw/ravdess/Actor_13/03-01-06-01-02-01-13.wav,ravdess,fearful,normal,ravdess_13,male,3.2032083333333334,48000,1.344,test
data/raw/ravdess/Actor_13/03-01-06-01-02-02-13.wav,ravdess,fearful,normal,ravdess_13,male,3.2365625,48000,1.344,train
data/raw/ravdess/Actor_13/03-01-06-02-01-01-13.wav,ravdess,fearful,strong,ravdess_13,male,3.370041666666667,48000,1.472,train
data/raw/ravdess/Actor_13/03-01-06-02-01-02-13.wav,ravdess,fearful,strong,ravdess_13,male,3.2699375,48000,1.408,train
data/raw/ravdess/Actor_13/03-01-06-02-02-01-13.wav,ravdess,fearful,strong,ravdess_13,male,3.5035,48000,1.6,train
data/raw/ravdess/Actor_13/03-01-06-02-02-02-13.wav,ravdess,fearful,strong,ravdess_13,male,3.2032083333333334,48000,1.312,train
data/raw/ravdess/Actor_13/03-01-07-01-01-01-13.wav,ravdess,disgust,normal,ravdess_13,male,3.136458333333333,48000,1.28,train
data/raw/ravdess/Actor_13/03-01-07-01-01-02-13.wav,ravdess,disgust,normal,ravdess_13,male,3.1698333333333335,48000,1.344,train
data/raw/ravdess/Actor_13/03-01-07-01-02-01-13.wav,ravdess,disgust,normal,ravdess_13,male,3.2699375,48000,1.408,train
data/raw/ravdess/Actor_13/03-01-07-01-02-02-13.wav,ravdess,disgust,normal,ravdess_13,male,3.2365625,48000,1.376,train
data/raw/ravdess/Actor_13/03-01-07-02-01-01-13.wav,ravdess,disgust,strong,ravdess_13,male,3.403395833333333,48000,1.568,test
data/raw/ravdess/Actor_13/03-01-07-02-01-02-13.wav,ravdess,disgust,strong,ravdess_13,male,3.703708333333333,48000,1.792,train
data/raw/ravdess/Actor_13/03-01-07-02-02-01-13.wav,ravdess,disgust,strong,ravdess_13,male,3.403395833333333,48000,1.536,train
data/raw/ravdess/Actor_13/03-01-07-02-02-02-13.wav,ravdess,disgust,strong,ravdess_13,male,3.4367708333333336,48000,1.536,train
data/raw/ravdess/Actor_13/03-01-08-01-01-01-13.wav,ravdess,surprised,normal,ravdess_13,male,3.403395833333333,48000,1.472,train
data/raw/ravdess/Actor_13/03-01-08-01-01-02-13.wav,ravdess,surprised,normal,ravdess_13,male,3.136458333333333,48000,1.248,test
data/raw/ravdess/Actor_13/03-01-08-01-02-01-13.wav,ravdess,surprised,normal,ravdess_13,male,3.1364791666666667,48000,1.216,train
data/raw/ravdess/Actor_13/03-01-08-01-02-02-13.wav,ravdess,surprised,normal,ravdess_13,male,3.036375,48000,1.152,test
data/raw/ravdess/Actor_13/03-01-08-02-01-01-13.wav,ravdess,surprised,strong,ravdess_13,male,3.3366666666666664,48000,1.408,val
data/raw/ravdess/Actor_13/03-01-08-02-01-02-13.wav,ravdess,surprised,strong,ravdess_13,male,3.3032916666666665,48000,1.408,val
data/raw/ravdess/Actor_13/03-01-08-02-02-01-13.wav,ravdess,surprised,strong,ravdess_13,male,3.3366666666666664,48000,1.408,train
data/raw/ravdess/Actor_13/03-01-08-02-02-02-13.wav,ravdess,surprised,strong,ravdess_13,male,3.3032916666666665,48000,1.408,test
data/raw/ravdess/Actor_14/03-01-01-01-01-01-14.wav,ravdess,neutral,normal,ravdess_14,female,3.470125,48000,1.536,train
data/raw/ravdess/Actor_14/03-01-01-01-01-02-14.wav,ravdess,neutral,normal,ravdess_14,female,3.3366666666666664,48000,1.408,val
data/raw/ravdess/Actor_14/03-01-01-01-02-01-14.wav,ravdess,neutral,normal,ravdess_14,female,3.4701458333333335,48000,1.504,train
data/raw/ravdess/Actor_14/03-01-01-01-02-02-14.wav,ravdess,neutral,normal,ravdess_14,female,3.5702291666666666,48000,1.6,train
data/raw/ravdess/Actor_14/03-01-02-01-01-01-14.wav,ravdess,calm,normal,ravdess_14,female,3.7370625,48000,1.792,val
data/raw/ravdess/Actor_14/03-01-02-01-01-02-14.wav,ravdess,calm,normal,ravdess_14,female,3.5702291666666666,48000,1.664,train
data/raw/ravdess/Actor_14/03-01-02-01-02-01-14.wav,ravdess,calm,normal,ravdess_14,female,3.4034166666666668,48000,1.504,train
data/raw/ravdess/Actor_14/03-01-02-01-02-02-14.wav,ravdess,calm,normal,ravdess_14,female,3.5035,48000,1.568,val
data/raw/ravdess/Actor_14/03-01-02-02-01-01-14.wav,ravdess,calm,strong,ravdess_14,female,3.8705208333333334,48000,1.888,test
data/raw/ravdess/Actor_14/03-01-02-02-01-02-14.wav,ravdess,calm,strong,ravdess_14,female,3.903895833333334,48000,1.952,train
data/raw/ravdess/Actor_14/03-01-02-02-02-01-14.wav,ravdess,calm,strong,ravdess_14,female,3.7370625,48000,1.728,train
data/raw/ravdess/Actor_14/03-01-02-02-02-02-14.wav,ravdess,calm,strong,ravdess_14,female,3.7704375,48000,1.888,train
data/raw/ravdess/Actor_14/03-01-03-01-01-01-14.wav,ravdess,happy,normal,ravdess_14,female,3.703708333333333,48000,1.696,train
data/raw/ravdess/Actor_14/03-01-03-01-01-02-14.wav,ravdess,happy,normal,ravdess_14,female,3.670333333333333,48000,1.728,val
data/raw/ravdess/Actor_14/03-01-03-01-02-01-14.wav,ravdess,happy,normal,ravdess_14,female,3.403395833333333,48000,1.408,test
data/raw/ravdess/Actor_14/03-01-03-01-02-02-14.wav,ravdess,happy,normal,ravdess_14,female,3.470125,48000,1.536,train
data/raw/ravdess/Actor_14/03-01-03-02-01-01-14.wav,ravdess,happy,strong,ravdess_14,female,3.7704166666666663,48000,1.76,train
data/raw/ravdess/Actor_14/03-01-03-02-01-02-14.wav,ravdess,happy,strong,ravdess_14,female,3.7370625,48000,1.728,val
data/raw/ravdess/Actor_14/03-01-03-02-02-01-14.wav,ravdess,happy,strong,ravdess_14,female,3.8371666666666666,48000,1.792,train
data/raw/ravdess/Actor_14/03-01-03-02-02-02-14.wav,ravdess,happy,strong,ravdess_14,female,3.7370625,48000,1.728,train
data/raw/ravdess/Actor_14/03-01-04-01-01-01-14.wav,ravdess,sad,normal,ravdess_14,female,3.7370625,48000,1.728,train
data/raw/ravdess/Actor_14/03-01-04-01-01-02-14.wav,ravdess,sad,normal,ravdess_14,female,3.6036041666666665,48000,1.664,train
data/raw/ravdess/Actor_14/03-01-04-01-02-01-14.wav,ravdess,sad,normal,ravdess_14,female,3.6036041666666665,48000,1.504,train
data/raw/ravdess/Actor_14/03-01-04-01-02-02-14.wav,ravdess,sad,normal,ravdess_14,female,3.536875,48000,1.536,train
data/raw/ravdess/Actor_14/03-01-04-02-01-01-14.wav,ravdess,sad,strong,ravdess_14,female,3.8705208333333334,48000,1.888,test
data/raw/ravdess/Actor_14/03-01-04-02-01-02-14.wav,ravdess,sad,strong,ravdess_14,female,3.670333333333333,48000,1.728,train
data/raw/ravdess/Actor_14/03-01-04-02-02-01-14.wav,ravdess,sad,strong,ravdess_14,female,3.670333333333333,48000,1.664,train
data/raw/ravdess/Actor_14/03-01-04-02-02-02-14.wav,ravdess,sad,strong,ravdess_14,female,3.9039166666666665,48000,1.92,train
data/raw/ravdess/Actor_14/03-01-05-01-01-01-14.wav,ravdess,angry,normal,ravdess_14,female,3.603583333333334,48000,1.504,train
data/raw/ravdess/Actor_14/03-01-05-01-01-02-14.wav,ravdess,angry,normal,ravdess_14,female,3.703708333333333,48000,1.664,val
data/raw/ravdess/Actor_14/03-01-05-01-02-01-14.wav,ravdess,angry,normal,ravdess_14,female,3.7370625,48000,1.664,train
data/raw/ravdess/Actor_14/03-01-05-01-02-02-14.wav,ravdess,angry,normal,ravdess_14,female,3.9039166666666665,48000,1.888,val
data/raw/ravdess/Actor_14/03-01-05-02-01-01-14.wav,ravdess,angry,strong,ravdess_14,female,4.2709375,48000,2.208,train
data/raw/ravdess/Actor_14/03-01-05-02-01-02-14.wav,ravdess,angry,strong,ravdess_14,female,4.371020833333334,48000,2.336,train
data/raw/ravdess/Actor_14/03-01-05-02-02-01-14.wav,ravdess,angry,strong,ravdess_14,female,4.170833333333333,48000,2.112,train
data/raw/ravdess/Actor_14/03-01-05-02-02-02-14.wav,ravdess,angry,strong,ravdess_14,female,4.404416666666667,48000,2.368,train
data/raw/ravdess/Actor_14/03-01-06-01-01-01-14.wav,ravdess,fearful,normal,ravdess_14,female,3.3700208333333332,48000,1.472,val
data/raw/ravdess/Actor_14/03-01-06-01-01-02-14.wav,ravdess,fearful,normal,ravdess_14,female,3.5702291666666666,48000,1.888,train
data/raw/ravdess/Actor_14/03-01-06-01-02-01-14.wav,ravdess,fearful,normal,ravdess_14,female,3.370041666666667,48000,1.408,val
data/raw/ravdess/Actor_14/03-01-06-01-02-02-14.wav,ravdess,fearful,normal,ravdess_14,female,3.3700208333333332,48000,1.376,val
data/raw/ravdess/Actor_14/03-01-06-02-01-01-14.wav,ravdess,fearful,strong,ravdess_14,female,3.3700208333333332,48000,1.344,train
data/raw/ravdess/Actor_14/03-01-06-02-01-02-14.wav,ravdess,fearful,strong,ravdess_14,female,3.403395833333333,48000,1.344,train
data/raw/ravdess/Actor_14/03-01-06-02-02-01-14.wav,ravdess,fearful,strong,ravdess_14,female,3.5035,48000,1.472,train
data/raw/ravdess/Actor_14/03-01-06-02-02-02-14.wav,ravdess,fearful,strong,ravdess_14,female,3.470125,48000,1.44,train
data/raw/ravdess/Actor_14/03-01-07-01-01-01-14.wav,ravdess,disgust,normal,ravdess_14,female,3.7704166666666663,48000,2.016,train
data/raw/ravdess/Actor_14/03-01-07-01-01-02-14.wav,ravdess,disgust,normal,ravdess_14,female,3.6369583333333337,48000,1.696,test
data/raw/ravdess/Actor_14/03-01-07-01-02-01-14.wav,ravdess,disgust,normal,ravdess_14,female,3.7370625,48000,1.824,test
data/raw/ravdess/Actor_14/03-01-07-01-02-02-14.wav,ravdess,disgust,normal,ravdess_14,female,3.7704375,48000,1.824,train
data/raw/ravdess/Actor_14/03-01-07-02-01-01-14.wav,ravdess,disgust,strong,ravdess_14,female,3.93725,48000,1.984,val
